"4vqgnu0eee","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","3","section_break_3","Basic Info",\N,"Section Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,"enabled","0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"59sjlrcot8","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","63","view_switcher","View Switcher",\N,"Check",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0","1",\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"5i71rm0fp1","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","1","user_details_tab","User Details",\N,"Tab Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"5kicuklp07","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","9","type","Type",\N,"Select",\N,"Customer\
Vendor\
Student\
Employee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"5tvfus9jpu","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","46","column_break_26",\N,\N,"Column Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"5u9qu2spfe","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","109","last_known_versions","Last Known Versions",\N,"Text",\N,\N,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,"Stores the JSON of last known versions of various installed apps. It is used to show release notes.","0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"61dg3se3f6","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","36","roles","Roles Assigned",\N,"Table",\N,"Has Role","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"1","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"6mmn1sfq0f","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","85","email_settings","Email",\N,"Section Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",\N,\N,\N,\N,"enabled","0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"6p2ifugpoi","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","23","upload_cv","Upload CV",\N,"Attach",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"70me7qhjkp","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","30","unsubscribed","Unsubscribed",\N,"Check",\N,\N,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0","0",\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"79npv9su71","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","73","last_reset_password_key_generated_on","Last Reset Password Key Generated On",\N,"Datetime",\N,\N,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"1","0",\N,\N,"0",\N,"Stores the datetime when the last reset password key was generated.","0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"7adqfkhd08","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","31","user_image","User Image",\N,"Attach Image",\N,\N,"0","0","1","0","0","1","0","0","0","0","0","0","1","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,"Get your globally recognized avatar from Gravatar.com","0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"7g42bmiepj","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","53","desk_settings_section","Desk Settings",\N,"Section Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"7mecqml90s","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","114","generate_keys","Generate Keys",\N,"Button",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"1","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"8km596r8ls","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","79","column_break_75",\N,\N,"Column Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"8n6p7q85da","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","39","modules_html","Modules HTML",\N,"HTML",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"1","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"8vn4un35r4","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","37","sb_allow_modules","Allow Modules",\N,"Section Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,"eval:in_list(['System User'], doc.user_type)","1","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
